Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Paid_Date,Invoice_Value,Payment_Terms,Days_Late,Invoice_Status,Reminder_Count,Disputed_Flag,Write_Off_Flag,Cash_Flow_Risk_Flag,Month,Quarter,,Extract Date
203282,C099,18/12/2025,17/01/2026,17/01/2026,1361,30,0,On Time,0,,,Low,Dec,2025,,
203283,C100,18/12/2025,17/01/2026,15/01/2026,1677,30,0,On Time,0,,,Low,Dec,2025,,
203284,C012,18/12/2025,01/02/2026,01/02/2026,6675,45,0,On Time,0,,,Low,Dec,2025,,
203285,C013,18/12/2025,01/02/2026,03/02/2026,1897,45,2,Paid Late,0,,,Low,Dec,2025,,
203286,C014,18/12/2025,17/01/2026,19/01/2026,4499,30,2,Paid Late,0,,,Low,Dec,2025,,
203287,C015,18/12/2025,16/02/2026,18/02/2026,891,60,2,Paid Late,0,,,Low,Dec,2025,,
203288,C016,18/12/2025,01/02/2026,01/02/2026,6003,45,0,On Time,0,,,Low,Dec,2025,,
203289,C017,18/12/2025,17/01/2026,06/02/2026,2398,30,20,Seriously Late,0,,,Medium,Dec,2025,,
203290,C045,18/12/2025,17/01/2026,17/01/2026,3856,30,0,On Time,0,,,Low,Dec,2025,,
203291,C006,18/12/2025,16/02/2026,17/02/2026,3712,60,1,Paid Late,0,,,Low,Dec,2025,,
203292,C007,18/12/2025,17/01/2026,17/01/2026,4492,30,0,On Time,0,,,Low,Dec,2025,,
203293,C008,18/12/2025,16/02/2026,16/02/2026,3584,60,0,On Time,0,,,Low,Dec,2025,,
203294,C009,18/12/2025,17/01/2026,22/01/2026,4667,30,5,Paid Late,0,,,Low,Dec,2025,,
203295,C010,18/12/2025,17/01/2026,19/01/2026,17266,30,2,Paid Late,0,,,Low,Dec,2025,,
203296,C011,18/12/2025,17/01/2026,17/01/2026,795,30,0,On Time,0,,,Low,Dec,2025,,
203297,C012,18/12/2025,01/02/2026,01/02/2026,13816,45,0,On Time,0,,,Low,Dec,2025,,
203298,C020,18/12/2025,17/01/2026,17/01/2026,4685,30,0,On Time,0,,,Low,Dec,2025,,
203299,C021,18/12/2025,17/01/2026,18/03/2026,2281,30,60,Seriously Late,2,,,High,Dec,2025,,
203300,C022,18/12/2025,17/01/2026,17/01/2026,1447,30,0,On Time,0,,,Low,Dec,2025,,
203301,C023,18/12/2025,17/01/2026,17/01/2026,205,30,0,On Time,0,,,Low,Dec,2025,,
203302,C024,18/12/2025,17/01/2026,20/01/2026,4483,30,3,Paid Late,0,,,Low,Dec,2025,,
203303,C025,18/12/2025,01/02/2026,02/02/2026,1827,45,1,Paid Late,0,,,Low,Dec,2025,,
203304,C026,18/12/2025,01/02/2026,31/01/2026,228,45,0,On Time,0,,,Low,Dec,2025,,
203305,C027,18/12/2025,16/02/2026,16/02/2026,3743,60,0,On Time,0,,,Low,Dec,2025,,
203306,C095,18/12/2025,17/01/2026,18/01/2026,2876,30,1,Paid Late,0,,,Low,Dec,2025,,
203307,C096,18/12/2025,17/01/2026,21/02/2026,14764,30,35,Seriously Late,1,,,High,Dec,2025,,
203308,C097,19/12/2025,18/01/2026,03/04/2026,3294,30,75,Seriously Late,2,,,High,Dec,2025,,
203309,C098,19/12/2025,18/01/2026,23/01/2026,442,30,5,Paid Late,0,,,Low,Dec,2025,,
203310,C099,19/12/2025,18/01/2026,18/01/2026,1150,30,0,On Time,0,,,Low,Dec,2025,,
203311,C100,19/12/2025,18/01/2026,17/01/2026,3653,30,0,On Time,0,,,Low,Dec,2025,,
203312,C081,19/12/2025,18/01/2026,21/01/2026,3247,30,3,Paid Late,0,,,Low,Dec,2025,,
203313,C082,19/12/2025,18/01/2026,19/01/2026,3810,30,1,Paid Late,0,,,Low,Dec,2025,,
203314,C083,19/12/2025,18/01/2026,17/01/2026,1533,30,0,On Time,0,,,Low,Dec,2025,,
203315,C084,19/12/2025,18/01/2026,18/01/2026,2136,30,0,On Time,0,,,Low,Dec,2025,,
203316,C085,19/12/2025,18/01/2026,13/01/2026,4188,30,0,On Time,0,,,Low,Dec,2025,,
203317,C086,19/12/2025,18/01/2026,22/02/2026,2917,30,35,Seriously Late,1,,,High,Dec,2025,,
203318,C087,19/12/2025,18/01/2026,03/04/2026,672,30,75,Seriously Late,2,,,High,Dec,2025,,
203319,C088,19/12/2025,18/01/2026,23/01/2026,3447,30,5,Paid Late,0,,,Low,Dec,2025,,
203320,C089,19/12/2025,18/01/2026,18/01/2026,2363,30,0,On Time,0,,,Low,Dec,2025,,
203321,C066,19/12/2025,17/02/2026,16/02/2026,896,60,0,On Time,0,,,Low,Dec,2025,,
203322,C067,19/12/2025,18/01/2026,18/01/2026,4480,30,0,On Time,0,,,Low,Dec,2025,,
203323,C068,19/12/2025,18/01/2026,19/02/2026,3886,30,32,Seriously Late,1,,,High,Dec,2025,,
203324,C069,19/12/2025,18/01/2026,02/02/2026,833,30,15,Paid Late,0,,,Medium,Dec,2025,,
203325,C070,19/12/2025,18/01/2026,18/01/2026,1867,30,0,On Time,0,,,Low,Dec,2025,,
203326,C071,19/12/2025,18/01/2026,16/01/2026,2132,30,0,On Time,0,,,Low,Dec,2025,,
203327,C072,19/12/2025,18/01/2026,18/01/2026,16126,30,0,On Time,0,,,Low,Dec,2025,,
203328,C073,19/12/2025,18/01/2026,20/01/2026,2715,30,2,Paid Late,0,,,Low,Dec,2025,,
203329,C074,19/12/2025,18/01/2026,20/01/2026,3205,30,2,Paid Late,0,,,Low,Dec,2025,,
203330,C075,19/12/2025,18/01/2026,20/01/2026,1437,30,2,Paid Late,0,,,Low,Dec,2025,,
203331,C076,19/12/2025,02/02/2026,02/02/2026,1909,45,0,On Time,0,,,Low,Dec,2025,,
203332,C049,19/12/2025,18/01/2026,07/02/2026,17286,30,20,Seriously Late,0,,,Medium,Dec,2025,,
203333,C050,19/12/2025,18/01/2026,18/01/2026,3956,30,0,On Time,0,,,Low,Dec,2025,,
203334,C051,19/12/2025,18/01/2026,19/01/2026,2041,30,1,Paid Late,0,,,Low,Dec,2025,,
203335,C052,19/12/2025,18/01/2026,18/01/2026,3219,30,0,On Time,0,,,Low,Dec,2025,,
203336,C053,19/12/2025,18/01/2026,18/01/2026,1715,30,0,On Time,0,,,Low,Dec,2025,,
203337,C054,22/12/2025,05/02/2026,10/02/2026,2660,45,5,Paid Late,0,,,Low,Dec,2025,,
203338,C055,22/12/2025,05/02/2026,07/02/2026,2536,45,2,Paid Late,0,,,Low,Dec,2025,,
203339,C056,22/12/2025,20/02/2026,20/02/2026,3202,60,0,On Time,0,,,Low,Dec,2025,,
203340,C057,22/12/2025,21/01/2026,21/01/2026,2576,30,0,On Time,0,,,Low,Dec,2025,,
203341,C025,22/12/2025,05/02/2026,05/02/2026,2405,45,0,On Time,0,,,Low,Dec,2025,,
203342,C026,22/12/2025,05/02/2026,06/04/2026,4117,45,60,Seriously Late,2,,,High,Dec,2025,,
203343,C027,22/12/2025,20/02/2026,20/02/2026,612,60,0,On Time,0,,,Low,Dec,2025,,
203344,C028,22/12/2025,20/02/2026,20/02/2026,19322,60,0,On Time,0,,,Low,Dec,2025,,
203345,C029,22/12/2025,05/02/2026,08/02/2026,598,45,3,Paid Late,0,,,Low,Dec,2025,,
203346,C030,22/12/2025,21/01/2026,22/01/2026,4861,30,1,Paid Late,0,,,Low,Dec,2025,,
203347,C031,22/12/2025,21/01/2026,20/01/2026,7860,30,0,On Time,0,,,Low,Dec,2025,,
203348,C032,22/12/2025,21/01/2026,21/01/2026,1618,30,0,On Time,0,,,Low,Dec,2025,,
203349,C033,22/12/2025,21/01/2026,22/01/2026,4908,30,1,Paid Late,0,,,Low,Dec,2025,,
203350,C034,22/12/2025,21/01/2026,25/02/2026,2817,30,35,Seriously Late,1,,,High,Dec,2025,,
203351,C035,23/12/2025,22/01/2026,28/03/2026,2187,30,65,Seriously Late,2,,,High,Dec,2025,,
203352,C017,23/12/2025,22/01/2026,27/01/2026,1276,30,5,Paid Late,0,,,Low,Dec,2025,,
203353,C018,23/12/2025,22/01/2026,22/01/2026,4792,30,0,On Time,0,,,Low,Dec,2025,,
203354,C019,23/12/2025,22/01/2026,21/01/2026,2264,30,0,On Time,0,,,Low,Dec,2025,,
203355,C020,23/12/2025,22/01/2026,25/01/2026,4990,30,3,Paid Late,0,,,Low,Dec,2025,,
203356,C021,23/12/2025,22/01/2026,23/01/2026,342,30,1,Paid Late,0,,,Low,Dec,2025,,
203357,C022,23/12/2025,22/01/2026,21/01/2026,771,30,0,On Time,0,,,Low,Dec,2025,,
203358,C023,23/12/2025,22/01/2026,22/01/2026,613,30,0,On Time,0,,,Low,Dec,2025,,
203359,C024,23/12/2025,22/01/2026,17/01/2026,1610,30,0,On Time,0,,,Low,Dec,2025,,
203360,C025,23/12/2025,06/02/2026,13/03/2026,998,45,35,Seriously Late,1,,,High,Dec,2025,,
203361,C001,23/12/2025,22/01/2026,07/04/2026,1544,30,75,Seriously Late,2,,,High,Dec,2025,,
203362,C002,23/12/2025,22/01/2026,27/01/2026,125,30,5,Paid Late,0,,,Low,Dec,2025,,
203363,C003,23/12/2025,22/01/2026,22/01/2026,2408,30,0,On Time,0,,,Low,Dec,2025,,
203364,C004,23/12/2025,06/02/2026,05/02/2026,4612,45,0,On Time,0,,,Low,Dec,2025,,
203365,C005,24/12/2025,07/02/2026,07/02/2026,4269,45,0,On Time,0,,,Low,Dec,2025,,
203366,C006,24/12/2025,22/02/2026,26/03/2026,662,60,32,Seriously Late,1,,,High,Dec,2025,,
203367,C007,24/12/2025,23/01/2026,07/02/2026,564,30,15,Paid Late,0,,,Medium,Dec,2025,,
203368,C008,24/12/2025,22/02/2026,22/02/2026,1039,60,0,On Time,0,,,Low,Dec,2025,,
203369,C009,24/12/2025,23/01/2026,21/01/2026,682,30,0,On Time,0,,,Low,Dec,2025,,
203370,C010,24/12/2025,23/01/2026,23/01/2026,2755,30,0,On Time,0,,,Low,Dec,2025,,
203371,C056,29/12/2025,27/02/2026,01/03/2026,3694,60,2,Paid Late,0,,,Low,Dec,2025,,
203372,C057,29/12/2025,28/01/2026,30/01/2026,647,30,2,Paid Late,0,,,Low,Dec,2025,,
203373,C058,29/12/2025,28/01/2026,30/01/2026,2987,30,2,Paid Late,0,,,Low,Dec,2025,,
203374,C059,29/12/2025,28/01/2026,28/01/2026,17992,30,0,On Time,0,,,Low,Dec,2025,,
203375,C060,30/12/2025,29/01/2026,18/02/2026,14023,30,20,Seriously Late,0,,,Medium,Dec,2025,,
203376,C061,30/12/2025,29/01/2026,29/01/2026,10320,30,0,On Time,0,,,Low,Dec,2025,,
203377,C062,30/12/2025,29/01/2026,30/01/2026,2424,30,1,Paid Late,0,,,Low,Dec,2025,,
203378,C063,30/12/2025,13/02/2026,13/02/2026,4836,45,0,On Time,0,,,Low,Dec,2025,,
203379,C064,30/12/2025,13/02/2026,13/02/2026,1574,45,0,On Time,0,,,Low,Dec,2025,,
203380,C065,31/12/2025,01/03/2026,06/03/2026,2517,60,5,Paid Late,0,,,Low,Dec,2025,,
203381,C073,31/12/2025,30/01/2026,01/02/2026,1203,30,2,Paid Late,0,,,Low,Dec,2025,,
203382,C074,31/12/2025,30/01/2026,30/01/2026,652,30,0,On Time,0,,,Low,Dec,2025,,
203383,C075,31/12/2025,30/01/2026,30/01/2026,2342,30,0,On Time,0,,,Low,Dec,2025,,
203384,C076,31/12/2025,14/02/2026,14/02/2026,4654,45,0,On Time,0,,,Low,Dec,2025,,
203385,C077,02/01/2026,03/03/2026,02/05/2026,3834,60,60,Seriously Late,2,,,High,Jan,2026,,
203386,C078,02/01/2026,01/02/2026,01/02/2026,418,30,0,On Time,0,,,Low,Jan,2026,,
203387,C079,02/01/2026,01/02/2026,01/02/2026,17469,30,0,On Time,0,,,Low,Jan,2026,,
203388,C080,02/01/2026,01/02/2026,04/02/2026,4452,30,3,Paid Late,0,,,Low,Jan,2026,,
203389,C081,02/01/2026,01/02/2026,02/02/2026,1098,30,1,Paid Late,0,,,Low,Jan,2026,,
203390,C082,05/01/2026,04/02/2026,03/02/2026,16678,30,0,On Time,0,,,Low,Jan,2026,,
203391,C083,05/01/2026,04/02/2026,04/02/2026,488,30,0,On Time,0,,,Low,Jan,2026,,
203392,C019,05/01/2026,04/02/2026,05/02/2026,951,30,1,Paid Late,0,,,Low,Jan,2026,,
203393,C020,05/01/2026,04/02/2026,11/03/2026,547,30,35,Seriously Late,1,,,High,Jan,2026,,
203394,C021,05/01/2026,04/02/2026,20/04/2026,3110,30,75,Seriously Late,2,,,High,Jan,2026,,
203395,C022,05/01/2026,04/02/2026,09/02/2026,1527,30,5,Paid Late,0,,,Low,Jan,2026,,
203396,C023,05/01/2026,04/02/2026,04/02/2026,3852,30,0,On Time,0,,,Low,Jan,2026,,
203397,C024,05/01/2026,04/02/2026,03/02/2026,4655,30,0,On Time,0,,,Low,Jan,2026,,
203398,C025,05/01/2026,19/02/2026,22/02/2026,2608,45,3,Paid Late,0,,,Low,Jan,2026,,
203399,C077,05/01/2026,06/03/2026,07/03/2026,3971,60,1,Paid Late,0,,,Low,Jan,2026,,
203400,C078,05/01/2026,04/02/2026,03/02/2026,3803,30,0,On Time,0,,,Low,Jan,2026,,
203401,C079,06/01/2026,05/02/2026,05/02/2026,3996,30,0,On Time,0,,,Low,Jan,2026,,
203402,C080,06/01/2026,05/02/2026,31/01/2026,2253,30,0,On Time,0,,,Low,Jan,2026,,
203403,C081,06/01/2026,05/02/2026,12/03/2026,4000,30,35,Seriously Late,1,,,High,Jan,2026,,
203404,C082,06/01/2026,05/02/2026,21/04/2026,4366,30,75,Seriously Late,2,,,High,Jan,2026,,
203405,C083,06/01/2026,05/02/2026,10/02/2026,4276,30,5,Paid Late,0,,,Low,Jan,2026,,
203406,C084,06/01/2026,05/02/2026,05/02/2026,1633,30,0,On Time,0,,,Low,Jan,2026,,
203407,C085,06/01/2026,05/02/2026,04/02/2026,1057,30,0,On Time,0,,,Low,Jan,2026,,
203408,C086,06/01/2026,05/02/2026,05/02/2026,3961,30,0,On Time,0,,,Low,Jan,2026,,
203409,C087,06/01/2026,05/02/2026,09/03/2026,4136,30,32,Seriously Late,1,,,High,Jan,2026,,
203410,C088,06/01/2026,05/02/2026,20/02/2026,981,30,15,Paid Late,0,,,Medium,Jan,2026,,
203411,C037,07/01/2026,21/02/2026,21/02/2026,4485,45,0,On Time,0,,,Low,Jan,2026,,
203412,C038,07/01/2026,08/03/2026,06/03/2026,4407,60,0,On Time,0,,,Low,Jan,2026,,
203413,C039,07/01/2026,06/02/2026,06/02/2026,4624,30,0,On Time,0,,,Low,Jan,2026,,
203414,C040,07/01/2026,06/02/2026,08/02/2026,2912,30,2,Paid Late,0,,,Low,Jan,2026,,
203415,C041,07/01/2026,06/02/2026,08/02/2026,7307,30,2,Paid Late,0,,,Low,Jan,2026,,
203416,C042,07/01/2026,06/02/2026,08/02/2026,4484,30,2,Paid Late,0,,,Low,Jan,2026,,
203417,C043,07/01/2026,06/02/2026,06/02/2026,408,30,0,On Time,0,,,Low,Jan,2026,,
203418,C044,07/01/2026,06/02/2026,26/02/2026,2151,30,20,Seriously Late,0,,,Medium,Jan,2026,,
203419,C045,07/01/2026,06/02/2026,06/02/2026,3482,30,0,On Time,0,,,Low,Jan,2026,,
203420,C046,08/01/2026,22/02/2026,23/02/2026,6657,45,1,Paid Late,0,,,Low,Jan,2026,,
203421,C047,08/01/2026,09/03/2026,09/03/2026,18933,60,0,On Time,0,,,Low,Jan,2026,,
203422,C089,08/01/2026,07/02/2026,07/02/2026,1864,30,0,On Time,0,,,Low,Jan,2026,,
203423,C090,08/01/2026,07/02/2026,12/02/2026,5752,30,5,Paid Late,0,,,Low,Jan,2026,,
203424,C091,08/01/2026,22/02/2026,24/02/2026,4605,45,2,Paid Late,0,,,Low,Jan,2026,,
203425,C092,08/01/2026,09/03/2026,09/03/2026,2063,60,0,On Time,0,,,Low,Jan,2026,,
203426,C093,08/01/2026,22/02/2026,22/02/2026,795,45,0,On Time,0,,,Low,Jan,2026,,
203427,C094,08/01/2026,22/02/2026,22/02/2026,2979,45,0,On Time,0,,,Low,Jan,2026,,
203428,C095,08/01/2026,07/02/2026,08/04/2026,2459,30,60,Seriously Late,2,,,High,Jan,2026,,
203429,C096,08/01/2026,07/02/2026,07/02/2026,4012,30,0,On Time,0,,,Low,Jan,2026,,
203430,C097,08/01/2026,07/02/2026,07/02/2026,4952,30,0,On Time,0,,,Low,Jan,2026,,
203431,C001,09/01/2026,08/02/2026,11/02/2026,507,30,3,Paid Late,0,,,Low,Jan,2026,,
203432,C002,09/01/2026,08/02/2026,09/02/2026,3948,30,1,Paid Late,0,,,Low,Jan,2026,,
203433,C003,09/01/2026,08/02/2026,07/02/2026,3739,30,0,On Time,0,,,Low,Jan,2026,,
203434,C004,09/01/2026,23/02/2026,23/02/2026,123,45,0,On Time,0,,,Low,Jan,2026,,
203435,C005,09/01/2026,23/02/2026,24/02/2026,1743,45,1,Paid Late,0,,,Low,Jan,2026,,
203436,C006,09/01/2026,10/03/2026,14/04/2026,2020,60,35,Seriously Late,1,,,High,Jan,2026,,
203437,C007,09/01/2026,08/02/2026,24/04/2026,1934,30,75,Seriously Late,2,,,High,Jan,2026,,
203438,C008,09/01/2026,10/03/2026,15/03/2026,1573,60,5,Paid Late,0,,,Low,Jan,2026,,
203439,C009,09/01/2026,08/02/2026,08/02/2026,1244,30,0,On Time,0,,,Low,Jan,2026,,
203440,C010,09/01/2026,08/02/2026,07/02/2026,286,30,0,On Time,0,,,Low,Jan,2026,,
203441,C011,09/01/2026,08/02/2026,08/02/2026,1887,30,0,On Time,0,,,Low,Jan,2026,,
203442,C012,12/01/2026,26/02/2026,30/03/2026,1191,45,32,Seriously Late,1,,,High,Jan,2026,,
203443,C035,12/01/2026,11/02/2026,26/02/2026,291,30,15,Paid Late,0,,,Medium,Jan,2026,,
203444,C036,12/01/2026,11/02/2026,09/02/2026,2740,30,0,On Time,0,,,Low,Jan,2026,,
203445,C037,12/01/2026,26/02/2026,24/02/2026,2014,45,0,On Time,0,,,Low,Jan,2026,,
203446,C038,12/01/2026,13/03/2026,13/03/2026,4379,60,0,On Time,0,,,Low,Jan,2026,,
203447,C039,12/01/2026,11/02/2026,13/02/2026,2021,30,2,Paid Late,0,,,Low,Jan,2026,,
203448,C040,12/01/2026,11/02/2026,13/02/2026,511,30,2,Paid Late,0,,,Low,Jan,2026,,
203449,C041,12/01/2026,11/02/2026,13/02/2026,1853,30,2,Paid Late,0,,,Low,Jan,2026,,
203450,C042,12/01/2026,11/02/2026,11/02/2026,2966,30,0,On Time,0,,,Low,Jan,2026,,
203451,C043,12/01/2026,11/02/2026,03/03/2026,381,30,20,Seriously Late,0,,,Medium,Jan,2026,,
203452,C044,12/01/2026,11/02/2026,11/02/2026,3847,30,0,On Time,0,,,Low,Jan,2026,,
203453,C045,12/01/2026,11/02/2026,12/02/2026,14843,30,1,Paid Late,0,,,Low,Jan,2026,,
203454,C046,13/01/2026,27/02/2026,27/02/2026,1864,45,0,On Time,0,,,Low,Jan,2026,,
203455,C075,13/01/2026,12/02/2026,12/02/2026,4252,30,0,On Time,0,,,Low,Jan,2026,,
203456,C076,13/01/2026,27/02/2026,04/03/2026,2371,45,5,Paid Late,0,,,Low,Jan,2026,,
203457,C077,13/01/2026,14/03/2026,16/03/2026,1637,60,2,Paid Late,0,,,Low,Jan,2026,,
203458,C078,13/01/2026,12/02/2026,17/02/2026,4417,30,5,Paid Late,0,,,Low,Jan,2026,,
203459,C079,13/01/2026,12/02/2026,12/02/2026,3557,30,0,On Time,0,,,Low,Jan,2026,,
203460,C080,13/01/2026,12/02/2026,12/02/2026,8859,30,0,On Time,0,,,Low,Jan,2026,,
203461,C081,13/01/2026,12/02/2026,13/04/2026,141,30,60,Seriously Late,2,,,High,Jan,2026,,
203462,C082,13/01/2026,12/02/2026,12/02/2026,3294,30,0,On Time,0,,,Low,Jan,2026,,
203463,C083,13/01/2026,12/02/2026,,3513,30,0,On Time,0,,,Low,Jan,2026,,
203464,C084,14/01/2026,13/02/2026,16/02/2026,4767,30,3,Paid Late,0,,,Low,Jan,2026,,
203465,C085,14/01/2026,13/02/2026,14/02/2026,257,30,1,Paid Late,0,,,Low,Jan,2026,,
203466,C086,14/01/2026,13/02/2026,12/02/2026,1469,30,0,On Time,0,,,Low,Jan,2026,,
203467,C095,14/01/2026,13/02/2026,13/02/2026,4586,30,0,On Time,0,,,Low,Jan,2026,,
203468,C096,14/01/2026,13/02/2026,08/02/2026,3729,30,0,On Time,0,,,Low,Jan,2026,,
203469,C097,14/01/2026,13/02/2026,20/03/2026,1919,30,35,Seriously Late,1,,,High,Jan,2026,,
203470,C098,14/01/2026,13/02/2026,29/04/2026,813,30,75,Seriously Late,2,,,High,Jan,2026,,
203471,C099,14/01/2026,13/02/2026,18/02/2026,1803,30,5,Paid Late,0,,,Low,Jan,2026,,
203472,C100,14/01/2026,13/02/2026,13/02/2026,10624,30,0,On Time,0,,,Low,Jan,2026,,
203473,C012,14/01/2026,28/02/2026,27/02/2026,1014,45,0,On Time,0,,,Low,Jan,2026,,
203474,C013,14/01/2026,28/02/2026,28/02/2026,250,45,0,On Time,0,,,Low,Jan,2026,,
203475,C014,15/01/2026,14/02/2026,18/03/2026,1591,30,32,Seriously Late,1,,,High,Jan,2026,,
203476,C015,15/01/2026,16/03/2026,31/03/2026,4004,60,15,Paid Late,0,,,Medium,Jan,2026,,
203477,C016,15/01/2026,01/03/2026,01/03/2026,4616,45,0,On Time,0,,,Low,Jan,2026,,
203478,C017,15/01/2026,14/02/2026,12/02/2026,1161,30,0,On Time,0,,,Low,Jan,2026,,
203479,C045,15/01/2026,14/02/2026,14/02/2026,1651,30,0,On Time,0,,,Low,Jan,2026,,
203480,C046,15/01/2026,01/03/2026,03/03/2026,764,45,2,Paid Late,0,,,Low,Jan,2026,,
203481,C047,15/01/2026,16/03/2026,18/03/2026,3189,60,2,Paid Late,0,,,Low,Jan,2026,,
203482,C048,15/01/2026,14/02/2026,16/02/2026,3150,30,2,Paid Late,0,,,Low,Jan,2026,,
203483,C049,15/01/2026,14/02/2026,14/02/2026,853,30,0,On Time,0,,,Low,Jan,2026,,
203484,C050,15/01/2026,14/02/2026,06/03/2026,3952,30,20,Seriously Late,0,,,Medium,Jan,2026,,
203485,C051,16/01/2026,15/02/2026,15/02/2026,1111,30,0,On Time,0,,,Low,Jan,2026,,
203486,C052,16/01/2026,15/02/2026,16/02/2026,2193,30,1,Paid Late,0,,,Low,Jan,2026,,
203487,C053,16/01/2026,15/02/2026,15/02/2026,4525,30,0,On Time,0,,,Low,Jan,2026,,
203488,C054,16/01/2026,02/03/2026,02/03/2026,18190,45,0,On Time,0,,,Low,Jan,2026,,
203489,C082,16/01/2026,15/02/2026,20/02/2026,2906,30,5,Paid Late,0,,,Low,Jan,2026,,
203490,C083,16/01/2026,15/02/2026,17/02/2026,1739,30,2,Paid Late,0,,,Low,Jan,2026,,
203491,C084,16/01/2026,15/02/2026,15/02/2026,1030,30,0,On Time,0,,,Low,Jan,2026,,
203492,C085,16/01/2026,15/02/2026,15/02/2026,3758,30,0,On Time,0,,,Low,Jan,2026,,
203493,C086,16/01/2026,15/02/2026,15/02/2026,3931,30,0,On Time,0,,,Low,Jan,2026,,
203494,C095,16/01/2026,15/02/2026,16/04/2026,3149,30,60,Seriously Late,2,,,High,Jan,2026,,
203495,C096,19/01/2026,18/02/2026,18/02/2026,1756,30,0,On Time,0,,,Low,Jan,2026,,
203496,C097,19/01/2026,18/02/2026,18/02/2026,4602,30,0,On Time,0,,,Low,Jan,2026,,
203497,C098,19/01/2026,18/02/2026,21/02/2026,2224,30,3,Paid Late,0,,,Low,Jan,2026,,
203498,C099,19/01/2026,18/02/2026,19/02/2026,3237,30,1,Paid Late,0,,,Low,Jan,2026,,
203499,C100,19/01/2026,18/02/2026,17/02/2026,3893,30,0,On Time,0,,,Low,Jan,2026,,
203500,C012,19/01/2026,05/03/2026,05/03/2026,4188,45,0,On Time,0,,,Low,Jan,2026,,
203501,C013,19/01/2026,05/03/2026,06/03/2026,14686,45,1,Paid Late,0,,,Low,Jan,2026,,
203502,C014,19/01/2026,18/02/2026,25/03/2026,4652,30,35,Seriously Late,1,,,High,Jan,2026,,
203503,C015,19/01/2026,20/03/2026,03/06/2026,3511,60,75,Seriously Late,2,,,High,Jan,2026,,
203504,C016,20/01/2026,06/03/2026,11/03/2026,571,45,5,Paid Late,0,,,Low,Jan,2026,,
203505,C017,20/01/2026,19/02/2026,19/02/2026,1721,30,0,On Time,0,,,Low,Jan,2026,,
203506,C045,20/01/2026,19/02/2026,18/02/2026,1134,30,0,On Time,0,,,Low,Jan,2026,,
203507,C026,20/01/2026,06/03/2026,06/03/2026,1693,45,0,On Time,0,,,Low,Jan,2026,,
203508,C027,20/01/2026,21/03/2026,22/04/2026,2605,60,32,Seriously Late,1,,,High,Jan,2026,,
203509,C095,20/01/2026,19/02/2026,06/03/2026,1726,30,15,Paid Late,0,,,Medium,Jan,2026,,
203510,C096,20/01/2026,19/02/2026,17/02/2026,2042,30,0,On Time,0,,,Low,Jan,2026,,
203511,C097,20/01/2026,19/02/2026,17/02/2026,247,30,0,On Time,0,,,Low,Jan,2026,,
203512,C098,20/01/2026,19/02/2026,19/02/2026,701,30,0,On Time,0,,,Low,Jan,2026,,
203513,C099,20/01/2026,19/02/2026,21/02/2026,2724,30,2,Paid Late,0,,,Low,Jan,2026,,
203514,C100,21/01/2026,20/02/2026,22/02/2026,937,30,2,Paid Late,0,,,Low,Jan,2026,,
203515,C081,21/01/2026,20/02/2026,22/02/2026,2572,30,2,Paid Late,0,,,Low,Jan,2026,,
203516,C082,21/01/2026,20/02/2026,20/02/2026,4156,30,0,On Time,0,,,Low,Jan,2026,,
203517,C083,21/01/2026,20/02/2026,12/03/2026,4179,30,20,Seriously Late,0,,,Medium,Jan,2026,,
203518,C084,21/01/2026,20/02/2026,20/02/2026,4474,30,0,On Time,0,,,Low,Jan,2026,,
203519,C085,21/01/2026,20/02/2026,21/02/2026,8834,30,1,Paid Late,0,,,Low,Jan,2026,,
203520,C086,21/01/2026,20/02/2026,20/02/2026,2633,30,0,On Time,0,,,Low,Jan,2026,,
203521,C067,21/01/2026,20/02/2026,20/02/2026,177,30,0,On Time,0,,,Low,Jan,2026,,
203522,C068,21/01/2026,20/02/2026,25/02/2026,1554,30,5,Paid Late,0,,,Low,Jan,2026,,
203523,C069,21/01/2026,20/02/2026,22/02/2026,2667,30,2,Paid Late,0,,,Low,Jan,2026,,
203524,C070,21/01/2026,20/02/2026,25/02/2026,2751,30,5,Paid Late,0,,,Low,Jan,2026,,
203525,C071,21/01/2026,20/02/2026,20/02/2026,3494,30,0,On Time,0,,,Low,Jan,2026,,
203526,C072,21/01/2026,20/02/2026,20/02/2026,492,30,0,On Time,0,,,Low,Jan,2026,,
203527,C073,22/01/2026,21/02/2026,29/04/2026,2182,30,67,Seriously Late,2,,,High,Jan,2026,,
203528,C074,22/01/2026,21/02/2026,21/02/2026,2319,30,0,On Time,0,,,Low,Jan,2026,,
203529,C075,22/01/2026,21/02/2026,,3711,30,0,On Time,0,,,Low,Jan,2026,,
203530,C076,22/01/2026,08/03/2026,11/03/2026,2269,45,3,Paid Late,0,,,Low,Jan,2026,,
203531,C049,22/01/2026,21/02/2026,22/02/2026,2068,30,1,Paid Late,0,,,Low,Jan,2026,,
203532,C050,22/01/2026,21/02/2026,20/02/2026,2527,30,0,On Time,0,,,Low,Jan,2026,,
203533,C051,22/01/2026,21/02/2026,21/02/2026,2698,30,0,On Time,0,,,Low,Jan,2026,,
203534,C052,22/01/2026,21/02/2026,16/02/2026,3667,30,0,On Time,0,,,Low,Jan,2026,,
